source_taxon_external_id,source_taxon_name,source_taxon_path,source_specimen_life_stage,interaction_type,target_taxon_external_id,target_taxon_name,target_taxon_path,target_specimen_life_stage,latitude,longitude,study_citation,study_source_citation
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3146233,Grindelia hirsutula,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Grindelia | Grindelia hirsutula,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:7307829,Lavandula dentata,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Lamiaceae | Lavandula | Lavandula dentata,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:5408087,Lobelia erinus,Plantae | Tracheophyta | Magnoliopsida | Asterales | Campanulaceae | Lobelia | Lobelia erinus,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3128483,Centaurea calcitrapa,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Centaurea | Centaurea calcitrapa,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3106738,Senecio,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Senecio,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3112454,Gazania,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Gazania,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3093921,Aster,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Aster,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3112,Brassicaceae,Plantae | Tracheophyta | Magnoliopsida | Brassicales | Brassicaceae,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3189813,Aesculus californica,Plantae | Tracheophyta | Magnoliopsida | Sapindales | Sapindaceae | Aesculus | Aesculus californica,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:2926981,Salvia,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Lamiaceae | Salvia,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:2925302,Lantana,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Verbenaceae | Lantana,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3042658,Brassica nigra,Plantae | Tracheophyta | Magnoliopsida | Brassicales | Brassicaceae | Brassica | Brassica nigra,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:6411750,Salvia leucantha,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Lamiaceae | Salvia | Salvia leucantha,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3146588,Erigeron,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Erigeron,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:2928366,Wigandia urens,Plantae | Tracheophyta | Magnoliopsida | Boraginales | Namaceae | Wigandia | Wigandia urens,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:7308690,Salvia lavanduloides,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Lamiaceae | Salvia | Salvia lavanduloides,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3095122,Gaillardia,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Gaillardia,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:2927302,Lavandula,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Lamiaceae | Lavandula,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3082297,Limonium sinuatum,Plantae | Tracheophyta | Magnoliopsida | Caryophyllales | Plumbaginaceae | Limonium | Limonium sinuatum,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3034922,Foeniculum vulgare,Plantae | Tracheophyta | Magnoliopsida | Apiales | Apiaceae | Foeniculum | Foeniculum vulgare,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:4235160,Senecio flaccidus douglasii,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Senecio | Senecio flaccidus | Senecio flaccidus douglasii,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3099285,Isocoma menziesii,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Isocoma | Isocoma menziesii,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3172297,Ligustrum lucidum,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Oleaceae | Ligustrum | Ligustrum lucidum,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:2888802,Scabiosa columbaria,Plantae | Tracheophyta | Magnoliopsida | Dipsacales | Caprifoliaceae | Scabiosa | Scabiosa columbaria,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:2965354,Medicago falcata,Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:5362012,Sedum praealtum,Plantae | Tracheophyta | Magnoliopsida | Saxifragales | Crassulaceae | Sedum | Sedum praealtum,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:2986127,Ribes cereum,Plantae | Tracheophyta | Magnoliopsida | Saxifragales | Grossulariaceae | Ribes | Ribes cereum,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3169816,Apocynum androsaemifolium,Plantae | Tracheophyta | Magnoliopsida | Gentianales | Apocynaceae | Apocynum | Apocynum androsaemifolium,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3150914,Echinacea,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Echinacea,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:220,Magnoliopsida,Plantae | Tracheophyta | Magnoliopsida,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3170270,Asclepias linaria,Plantae | Tracheophyta | Magnoliopsida | Gentianales | Apocynaceae | Asclepias | Asclepias linaria,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3125749,Stevia serrata,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Stevia | Stevia serrata,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3129497,Baccharis pilularis,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Baccharis | Baccharis pilularis,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:5400194,Ageratina,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Ageratina,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:2874700,Tamarix ramosissima,Plantae | Tracheophyta | Magnoliopsida | Caryophyllales | Tamaricaceae | Tamarix | Tamarix ramosissima,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3130472,Eriophyllum lanatum,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Eriophyllum | Eriophyllum lanatum,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:2882486,Arctostaphylos,Plantae | Tracheophyta | Magnoliopsida | Ericales | Ericaceae | Arctostaphylos,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3091038,Bahiopsis parishii,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Bahiopsis | Bahiopsis parishii,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3046735,Sisymbrium,Plantae | Tracheophyta | Magnoliopsida | Brassicales | Brassicaceae | Sisymbrium,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3125468,Stevia,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Stevia,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3065,Asteraceae,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3158673,Scaevola,Plantae | Tracheophyta | Magnoliopsida | Asterales | Goodeniaceae | Scaevola,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3091040,Bahiopsis laciniata,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Bahiopsis | Bahiopsis laciniata,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:6685,Malvaceae,Plantae | Tracheophyta | Magnoliopsida | Malvales | Malvaceae,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:2878586,Quercus kelloggii,Plantae | Tracheophyta | Magnoliopsida | Fagales | Fagaceae | Quercus | Quercus kelloggii,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:2882567,Arctostaphylos manzanita,Plantae | Tracheophyta | Magnoliopsida | Ericales | Ericaceae | Arctostaphylos | Arctostaphylos manzanita,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:2925325,Lantana velutina,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Verbenaceae | Lantana | Lantana velutina,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3152378,Malva parviflora,Plantae | Tracheophyta | Magnoliopsida | Malvales | Malvaceae | Malva | Malva parviflora,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,NCBI:102804,Asteroideae,root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | eudicotyledons | Gunneridae | Pentapetalae | asterids | campanulids | Asterales | Asteraceae | Asteroideae,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:7701037,Nasturtium officinale,Plantae | Tracheophyta | Magnoliopsida | Brassicales | Brassicaceae | Nasturtium | Nasturtium officinale,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3107784,Senecio mairetianus,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Senecio | Senecio mairetianus,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:5391958,Bidens nudata,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Bidens | Bidens nudata,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3082293,Limonium,Plantae | Tracheophyta | Magnoliopsida | Caryophyllales | Plumbaginaceae | Limonium,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3105782,Sonchus asper,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Sonchus | Sonchus asper,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3039576,Salix,Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Salicaceae | Salix,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3132142,Perymenium,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Perymenium,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:2925314,Lantana montevidensis,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Verbenaceae | Lantana | Lantana montevidensis,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3112554,Cirsium,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Cirsium,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3093702,Hypochaeris radicata,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Hypochaeris | Hypochaeris radicata,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3141855,Helminthotheca echioides,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Helminthotheca | Helminthotheca echioides,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3112801,Cirsium vulgare,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Cirsium | Cirsium vulgare,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:2891602,Pelargonium,Plantae | Tracheophyta | Magnoliopsida | Geraniales | Geraniaceae | Pelargonium,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3133864,Coreopsis,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Coreopsis,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3118746,Encelia farinosa,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Encelia | Encelia farinosa,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:2925668,Myosotis,Plantae | Tracheophyta | Magnoliopsida | Boraginales | Boraginaceae | Myosotis,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:5370154,Heteromeles arbutifolia,Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Heteromeles | Heteromeles arbutifolia,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:2925807,Heliotropium arborescens,Plantae | Tracheophyta | Magnoliopsida | Boraginales | Heliotropiaceae | Heliotropium | Heliotropium arborescens,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3088488,Tagetes erecta,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Tagetes | Tagetes erecta,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3099243,Isocoma acradenia,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Isocoma | Isocoma acradenia,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:2925514,Verbena bonariensis,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Verbenaceae | Verbena | Verbena bonariensis,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3147168,Erigeron karvinskianus,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Erigeron | Erigeron karvinskianus,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3889108,Salvia rosmarinus,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Lamiaceae | Salvia | Salvia rosmarinus,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:7678610,Raphanus sativus,Plantae | Tracheophyta | Magnoliopsida | Brassicales | Brassicaceae | Raphanus | Raphanus sativus,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3933415,Malva multiflora,Plantae | Tracheophyta | Magnoliopsida | Malvales | Malvaceae | Malva | Malva multiflora,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:7551118,Echium candicans,Plantae | Tracheophyta | Magnoliopsida | Boraginales | Boraginaceae | Echium | Echium candicans,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:2996525,Rubus armeniacus,Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Rubus | Rubus armeniacus,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:2925303,Lantana camara,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Verbenaceae | Lantana | Lantana camara,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:5360973,Oxytropis lambertii bigelovii,Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Oxytropis | Oxytropis lambertii | Oxytropis lambertii bigelovii,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:6102576,Heliantheae,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Heliantheae,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3170301,Asclepias subulata,Plantae | Tracheophyta | Magnoliopsida | Gentianales | Apocynaceae | Asclepias | Asclepias subulata,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:2925869,Amsinckia,Plantae | Tracheophyta | Magnoliopsida | Boraginales | Boraginaceae | Amsinckia,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:2926986,Salvia mellifera,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Lamiaceae | Salvia | Salvia mellifera,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:3105856,Bidens,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Bidens,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:5394163,Taraxacum officinale,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Taraxacum | Taraxacum officinale,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,NCBI:219121,Cichorieae,root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | eudicotyledons | Gunneridae | Pentapetalae | asterids | campanulids | Asterales | Asteraceae | Cichorioideae | Cichorieae,NA,NA,NA,NA,NA
GBIF:5714369,Vanessa annabella,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa annabella,NA,visitsFlowersOf,GBIF:2704339,Schismus,Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Schismus,NA,NA,NA,NA,NA
